"","Site","bins","bin.lag","sqID","Quarter","taxnovel","funcnovel","Country","HydroBasin","TS_Length","Yrs_passed","Yr_pos","bin.lagS","Yrs_passedS","logYr_posS"
"G11310 Q4.G11310 Q4.8121","G11310",2002,1,"G11310 Q4",4,FALSE,FALSE,"SWE",2080033330,14,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G11310 Q4.G11310 Q4.8122","G11310",2003,1,"G11310 Q4",4,FALSE,FALSE,"SWE",2080033330,14,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G11311 Q4.G11311 Q4.8123","G11311",1988,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11311 Q4.G11311 Q4.8124","G11311",1989,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11311 Q4.G11311 Q4.8125","G11311",1990,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G11311 Q4.G11311 Q4.8126","G11311",1991,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G11311 Q4.G11311 Q4.8127","G11311",1992,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G11311 Q4.G11311 Q4.8128","G11311",1993,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G11311 Q4.G11311 Q4.8129","G11311",1994,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G11311 Q4.G11311 Q4.8130","G11311",1995,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G11311 Q4.G11311 Q4.8131","G11311",1996,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G11311 Q4.G11311 Q4.8132","G11311",1997,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G11311 Q4.G11311 Q4.8133","G11311",1998,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G11311 Q4.G11311 Q4.8134","G11311",1999,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G11311 Q4.G11311 Q4.8135","G11311",2000,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G11311 Q4.G11311 Q4.8136","G11311",2001,1,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G11311 Q4.G11311 Q4.8137","G11311",2002,1,"G11311 Q4",4,FALSE,TRUE,"SWE",2080033330,16,14,15,-0.374789416551989,0.959681619113618,1.28574566908416
"G11311 Q4.G11311 Q4.8138","G11311",2010,8,"G11311 Q4",4,FALSE,FALSE,"SWE",2080033330,16,22,16,5.66459534055902,2.19458493679345,1.36410603495027
"G11312 Q4.G11312 Q4.8139","G11312",1990,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11312 Q4.G11312 Q4.8140","G11312",1991,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11312 Q4.G11312 Q4.8141","G11312",1992,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G11312 Q4.G11312 Q4.8142","G11312",1993,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G11312 Q4.G11312 Q4.8143","G11312",1994,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G11312 Q4.G11312 Q4.8144","G11312",1995,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G11312 Q4.G11312 Q4.8145","G11312",1996,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G11312 Q4.G11312 Q4.8146","G11312",1997,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G11312 Q4.G11312 Q4.8147","G11312",1998,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G11312 Q4.G11312 Q4.8148","G11312",1999,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G11312 Q4.G11312 Q4.8149","G11312",2000,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G11312 Q4.G11312 Q4.8150","G11312",2001,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G11312 Q4.G11312 Q4.8151","G11312",2002,1,"G11312 Q4",4,FALSE,FALSE,"SWE",2080033330,14,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G11312 Q4.G11312 Q4.8152","G11312",2003,1,"G11312 Q4",4,TRUE,FALSE,"SWE",2080033330,14,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G11314 Q4.G11314 Q4.8153","G11314",1988,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11314 Q4.G11314 Q4.8154","G11314",1989,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11314 Q4.G11314 Q4.8155","G11314",1990,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G11314 Q4.G11314 Q4.8156","G11314",1991,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G11314 Q4.G11314 Q4.8157","G11314",1992,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G11314 Q4.G11314 Q4.8158","G11314",1993,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G11314 Q4.G11314 Q4.8159","G11314",1994,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G11314 Q4.G11314 Q4.8160","G11314",1995,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G11314 Q4.G11314 Q4.8161","G11314",1996,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G11314 Q4.G11314 Q4.8162","G11314",1997,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G11314 Q4.G11314 Q4.8163","G11314",1998,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G11314 Q4.G11314 Q4.8164","G11314",1999,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G11314 Q4.G11314 Q4.8165","G11314",2000,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G11314 Q4.G11314 Q4.8166","G11314",2001,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G11314 Q4.G11314 Q4.8167","G11314",2002,1,"G11314 Q4",4,FALSE,FALSE,"SWE",2080033330,15,14,15,-0.374789416551989,0.959681619113618,1.28574566908416
"G11315 Q4.G11315 Q4.8168","G11315",1985,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11315 Q4.G11315 Q4.8169","G11315",1986,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11315 Q4.G11315 Q4.8170","G11315",1987,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G11315 Q4.G11315 Q4.8171","G11315",1988,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G11315 Q4.G11315 Q4.8172","G11315",1989,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G11315 Q4.G11315 Q4.8173","G11315",1990,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G11315 Q4.G11315 Q4.8174","G11315",1991,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G11315 Q4.G11315 Q4.8175","G11315",1992,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G11315 Q4.G11315 Q4.8176","G11315",1993,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,8,9,-0.374789416551989,0.0335041308537439,0.665519452763427
"G11315 Q4.G11315 Q4.8177","G11315",1994,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,9,10,-0.374789416551989,0.187867045563723,0.79344442546603
"G11315 Q4.G11315 Q4.8178","G11315",1995,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,10,11,-0.374789416551989,0.342229960273702,0.909166639557555
"G11315 Q4.G11315 Q4.8179","G11315",1996,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,11,12,-0.374789416551989,0.496592874983681,1.01481274385685
"G11315 Q4.G11315 Q4.8180","G11315",1997,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,12,13,-0.374789416551989,0.65095578969366,1.11199773892117
"G11315 Q4.G11315 Q4.8181","G11315",1998,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,13,14,-0.374789416551989,0.805318704403639,1.20197699021487
"G11315 Q4.G11315 Q4.8182","G11315",1999,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,14,15,-0.374789416551989,0.959681619113618,1.28574566908416
"G11315 Q4.G11315 Q4.8183","G11315",2000,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,15,16,-0.374789416551989,1.1140445338236,1.36410603495027
"G11315 Q4.G11315 Q4.8184","G11315",2001,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,16,17,-0.374789416551989,1.26840744853358,1.4377142841369
"G11315 Q4.G11315 Q4.8185","G11315",2002,1,"G11315 Q4",4,FALSE,FALSE,"SWE",2080033330,18,17,18,-0.374789416551989,1.42277036324355,1.50711398747498
"G11320 Q4.G11320 Q4.8186","G11320",2006,6,"G11320 Q4",4,FALSE,FALSE,"SWE",2080032950,7,0,1,3.93905683852731,-1.20139918682609,-2.00227210389592
"G11320 Q4.G11320 Q4.8187","G11320",2009,3,"G11320 Q4",4,FALSE,FALSE,"SWE",2080032950,7,3,2,1.35074908547973,-0.738310442696151,-1.16067756918438
"G11320 Q4.G11320 Q4.8188","G11320",2012,3,"G11320 Q4",4,FALSE,FALSE,"SWE",2080032950,7,6,3,1.35074908547973,-0.275221698566214,-0.668376325566249
"G11320 Q4.G11320 Q4.8189","G11320",2013,1,"G11320 Q4",4,FALSE,FALSE,"SWE",2080032950,7,7,4,-0.374789416551989,-0.120858783856235,-0.319083034472825
"G11320 Q4.G11320 Q4.8190","G11320",2014,1,"G11320 Q4",4,FALSE,FALSE,"SWE",2080032950,7,8,5,-0.374789416551989,0.0335041308537439,-0.0481501092455202
"G11320 Q4.G11320 Q4.8191","G11320",2015,1,"G11320 Q4",4,FALSE,FALSE,"SWE",2080032950,7,9,6,-0.374789416551989,0.187867045563723,0.173218209145301
"G11320 Q4.G11320 Q4.8192","G11320",2018,3,"G11320 Q4",4,FALSE,FALSE,"SWE",2080032950,7,12,7,1.35074908547973,0.65095578969366,0.360382455503323
"G11326 Q3.G11326 Q3.8200","G11326",2014,1,"G11326 Q3",3,FALSE,FALSE,"SWE",2080033330,5,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11326 Q3.G11326 Q3.8201","G11326",2015,1,"G11326 Q3",3,TRUE,FALSE,"SWE",2080033330,5,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11326 Q3.G11326 Q3.8202","G11326",2016,1,"G11326 Q3",3,FALSE,FALSE,"SWE",2080033330,5,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G11326 Q3.G11326 Q3.8203","G11326",2017,1,"G11326 Q3",3,FALSE,FALSE,"SWE",2080033330,5,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G11326 Q3.G11326 Q3.8204","G11326",2018,1,"G11326 Q3",3,FALSE,FALSE,"SWE",2080033330,5,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G11326 Q4.G11326 Q4.8193","G11326",1986,1,"G11326 Q4",4,FALSE,FALSE,"SWE",2080033330,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11326 Q4.G11326 Q4.8194","G11326",1987,1,"G11326 Q4",4,FALSE,FALSE,"SWE",2080033330,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11326 Q4.G11326 Q4.8195","G11326",1997,10,"G11326 Q4",4,FALSE,FALSE,"SWE",2080033330,7,11,3,7.39013384259074,0.496592874983681,-0.668376325566249
"G11326 Q4.G11326 Q4.8196","G11326",2002,5,"G11326 Q4",4,FALSE,FALSE,"SWE",2080033330,7,16,4,3.07628758751145,1.26840744853358,-0.319083034472825
"G11326 Q4.G11326 Q4.8197","G11326",2004,2,"G11326 Q4",4,FALSE,FALSE,"SWE",2080033330,7,18,5,0.48797983446387,1.57713327795353,-0.0481501092455202
"G11326 Q4.G11326 Q4.8198","G11326",2006,2,"G11326 Q4",4,FALSE,FALSE,"SWE",2080033330,7,20,6,0.48797983446387,1.88585910737349,0.173218209145301
"G11326 Q4.G11326 Q4.8199","G11326",2010,4,"G11326 Q4",4,FALSE,FALSE,"SWE",2080033330,7,24,7,2.21351833649559,2.50331076621341,0.360382455503323
"G11327 Q3.G11327 Q3.8205","G11327",1998,1,"G11327 Q3",3,FALSE,FALSE,"SWE",2080032020,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11327 Q3.G11327 Q3.8206","G11327",1999,1,"G11327 Q3",3,FALSE,FALSE,"SWE",2080032020,7,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11327 Q3.G11327 Q3.8207","G11327",2000,1,"G11327 Q3",3,FALSE,FALSE,"SWE",2080032020,7,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G11327 Q3.G11327 Q3.8208","G11327",2002,2,"G11327 Q3",3,FALSE,FALSE,"SWE",2080032020,7,4,4,0.48797983446387,-0.583947527986172,-0.319083034472825
"G11327 Q3.G11327 Q3.8209","G11327",2004,2,"G11327 Q3",3,FALSE,FALSE,"SWE",2080032020,7,6,5,0.48797983446387,-0.275221698566214,-0.0481501092455202
"G11327 Q3.G11327 Q3.8210","G11327",2011,7,"G11327 Q3",3,FALSE,FALSE,"SWE",2080032020,7,13,6,4.80182608954316,0.805318704403639,0.173218209145301
"G11327 Q3.G11327 Q3.8211","G11327",2013,2,"G11327 Q3",3,FALSE,FALSE,"SWE",2080032020,7,15,7,0.48797983446387,1.1140445338236,0.360382455503323
"G11330 Q3.G11330 Q3.8212","G11330",1997,1,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11330 Q3.G11330 Q3.8213","G11330",1998,1,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11330 Q3.G11330 Q3.8214","G11330",2000,2,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,3,3,0.48797983446387,-0.738310442696151,-0.668376325566249
"G11330 Q3.G11330 Q3.8215","G11330",2002,2,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,5,4,0.48797983446387,-0.429584613276193,-0.319083034472825
"G11330 Q3.G11330 Q3.8216","G11330",2004,2,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,7,5,0.48797983446387,-0.120858783856235,-0.0481501092455202
"G11330 Q3.G11330 Q3.8217","G11330",2005,1,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,8,6,-0.374789416551989,0.0335041308537439,0.173218209145301
"G11330 Q3.G11330 Q3.8218","G11330",2007,2,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,10,7,0.48797983446387,0.342229960273702,0.360382455503323
"G11330 Q3.G11330 Q3.8220","G11330",2011,4,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,14,8,2.21351833649559,0.959681619113618,0.522511500238724
"G11330 Q3.G11330 Q3.8222","G11330",2013,2,"G11330 Q3",3,FALSE,FALSE,"SWE",2080032020,9,16,9,0.48797983446387,1.26840744853358,0.665519452763427
"G11330 Q4.G11330 Q4.8219","G11330",2010,1,"G11330 Q4",4,FALSE,FALSE,"SWE",2080032020,7,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11330 Q4.G11330 Q4.8221","G11330",2012,2,"G11330 Q4",4,FALSE,FALSE,"SWE",2080032020,7,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G11330 Q4.G11330 Q4.8223","G11330",2014,2,"G11330 Q4",4,FALSE,FALSE,"SWE",2080032020,7,4,3,0.48797983446387,-0.583947527986172,-0.668376325566249
"G11330 Q4.G11330 Q4.8224","G11330",2015,1,"G11330 Q4",4,FALSE,FALSE,"SWE",2080032020,7,5,4,-0.374789416551989,-0.429584613276193,-0.319083034472825
"G11330 Q4.G11330 Q4.8225","G11330",2016,1,"G11330 Q4",4,FALSE,FALSE,"SWE",2080032020,7,6,5,-0.374789416551989,-0.275221698566214,-0.0481501092455202
"G11330 Q4.G11330 Q4.8226","G11330",2017,1,"G11330 Q4",4,FALSE,FALSE,"SWE",2080032020,7,7,6,-0.374789416551989,-0.120858783856235,0.173218209145301
"G11330 Q4.G11330 Q4.8227","G11330",2018,1,"G11330 Q4",4,FALSE,FALSE,"SWE",2080032020,7,8,7,-0.374789416551989,0.0335041308537439,0.360382455503323
"G11333 Q4.G11333 Q4.8228","G11333",2000,7,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,0,1,4.80182608954316,-1.20139918682609,-2.00227210389592
"G11333 Q4.G11333 Q4.8229","G11333",2006,6,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,6,2,3.93905683852731,-0.275221698566214,-1.16067756918438
"G11333 Q4.G11333 Q4.8230","G11333",2009,3,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,9,3,1.35074908547973,0.187867045563723,-0.668376325566249
"G11333 Q4.G11333 Q4.8231","G11333",2012,3,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,12,4,1.35074908547973,0.65095578969366,-0.319083034472825
"G11333 Q4.G11333 Q4.8232","G11333",2013,1,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,13,5,-0.374789416551989,0.805318704403639,-0.0481501092455202
"G11333 Q4.G11333 Q4.8233","G11333",2014,1,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,14,6,-0.374789416551989,0.959681619113618,0.173218209145301
"G11333 Q4.G11333 Q4.8234","G11333",2015,1,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,15,7,-0.374789416551989,1.1140445338236,0.360382455503323
"G11333 Q4.G11333 Q4.8235","G11333",2018,3,"G11333 Q4",4,FALSE,FALSE,"SWE",2080032950,8,18,8,1.35074908547973,1.57713327795353,0.522511500238724
"G11334 Q3.G11334 Q3.8236","G11334",2000,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11334 Q3.G11334 Q3.8237","G11334",2002,2,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G11334 Q3.G11334 Q3.8238","G11334",2004,2,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,4,3,0.48797983446387,-0.583947527986172,-0.668376325566249
"G11334 Q3.G11334 Q3.8239","G11334",2005,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,5,4,-0.374789416551989,-0.429584613276193,-0.319083034472825
"G11334 Q3.G11334 Q3.8240","G11334",2007,2,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,7,5,0.48797983446387,-0.120858783856235,-0.0481501092455202
"G11334 Q3.G11334 Q3.8241","G11334",2008,1,"G11334 Q3",3,TRUE,TRUE,"SWE",2080032020,14,8,6,-0.374789416551989,0.0335041308537439,0.173218209145301
"G11334 Q3.G11334 Q3.8242","G11334",2009,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,9,7,-0.374789416551989,0.187867045563723,0.360382455503323
"G11334 Q3.G11334 Q3.8243","G11334",2010,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,10,8,-0.374789416551989,0.342229960273702,0.522511500238724
"G11334 Q3.G11334 Q3.8244","G11334",2011,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,11,9,-0.374789416551989,0.496592874983681,0.665519452763427
"G11334 Q3.G11334 Q3.8245","G11334",2013,2,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,13,10,0.48797983446387,0.805318704403639,0.79344442546603
"G11334 Q3.G11334 Q3.8246","G11334",2014,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,14,11,-0.374789416551989,0.959681619113618,0.909166639557555
"G11334 Q3.G11334 Q3.8247","G11334",2015,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,15,12,-0.374789416551989,1.1140445338236,1.01481274385685
"G11334 Q3.G11334 Q3.8248","G11334",2016,1,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,16,13,-0.374789416551989,1.26840744853358,1.11199773892117
"G11334 Q3.G11334 Q3.8249","G11334",2018,2,"G11334 Q3",3,FALSE,FALSE,"SWE",2080032020,14,18,14,0.48797983446387,1.57713327795353,1.20197699021487
"G11335 Q3.G11335 Q3.8250","G11335",2008,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11335 Q3.G11335 Q3.8251","G11335",2009,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,1,2,-0.374789416551989,-1.04703627211611,-1.16067756918438
"G11335 Q3.G11335 Q3.8252","G11335",2010,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,2,3,-0.374789416551989,-0.89267335740613,-0.668376325566249
"G11335 Q3.G11335 Q3.8253","G11335",2011,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,3,4,-0.374789416551989,-0.738310442696151,-0.319083034472825
"G11335 Q3.G11335 Q3.8254","G11335",2012,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,4,5,-0.374789416551989,-0.583947527986172,-0.0481501092455202
"G11335 Q3.G11335 Q3.8255","G11335",2013,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,5,6,-0.374789416551989,-0.429584613276193,0.173218209145301
"G11335 Q3.G11335 Q3.8256","G11335",2014,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,6,7,-0.374789416551989,-0.275221698566214,0.360382455503323
"G11335 Q3.G11335 Q3.8257","G11335",2015,1,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,7,8,-0.374789416551989,-0.120858783856235,0.522511500238724
"G11335 Q3.G11335 Q3.8258","G11335",2018,3,"G11335 Q3",3,FALSE,FALSE,"SWE",2080032020,9,10,9,1.35074908547973,0.342229960273702,0.665519452763427
"G11341 Q4.G11341 Q4.8259","G11341",2006,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,0,1,-0.374789416551989,-1.20139918682609,-2.00227210389592
"G11341 Q4.G11341 Q4.8260","G11341",2008,2,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G11341 Q4.G11341 Q4.8261","G11341",2009,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,3,3,-0.374789416551989,-0.738310442696151,-0.668376325566249
"G11341 Q4.G11341 Q4.8262","G11341",2010,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,4,4,-0.374789416551989,-0.583947527986172,-0.319083034472825
"G11341 Q4.G11341 Q4.8263","G11341",2011,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,5,5,-0.374789416551989,-0.429584613276193,-0.0481501092455202
"G11341 Q4.G11341 Q4.8264","G11341",2012,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,6,6,-0.374789416551989,-0.275221698566214,0.173218209145301
"G11341 Q4.G11341 Q4.8265","G11341",2013,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,7,7,-0.374789416551989,-0.120858783856235,0.360382455503323
"G11341 Q4.G11341 Q4.8266","G11341",2014,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,8,8,-0.374789416551989,0.0335041308537439,0.522511500238724
"G11341 Q4.G11341 Q4.8267","G11341",2017,3,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,11,9,1.35074908547973,0.496592874983681,0.665519452763427
"G11341 Q4.G11341 Q4.8268","G11341",2018,1,"G11341 Q4",4,FALSE,FALSE,"SWE",2080032670,10,12,10,-0.374789416551989,0.65095578969366,0.79344442546603
"G11342 Q4.G11342 Q4.8269","G11342",2001,2,"G11342 Q4",4,FALSE,FALSE,"SWE",2080032970,5,0,1,0.48797983446387,-1.20139918682609,-2.00227210389592
"G11342 Q4.G11342 Q4.8270","G11342",2003,2,"G11342 Q4",4,FALSE,FALSE,"SWE",2080032970,5,2,2,0.48797983446387,-0.89267335740613,-1.16067756918438
"G11342 Q4.G11342 Q4.8271","G11342",2007,4,"G11342 Q4",4,FALSE,FALSE,"SWE",2080032970,5,6,3,2.21351833649559,-0.275221698566214,-0.668376325566249
